artifact_prefix,split,fold,horizon,target_date,target_day_name,daily_wape,total_abs_error,target_total_customers,mean_signed_error,promo_rate_target,schoolholiday_rate_target,stateholiday_code
lightgbm,val,2,7,2015-02-21,Saturday,6.123299072785775,42341.57212747126,691483.0,-3.2065946905796094,0.0,0.0,0
lightgbm,val,2,7,2015-02-22,Sunday,5.356590740925498,1892.7513383060245,35335.0,17.46844710138289,0.0,0.0,0
lightgbm,val,2,7,2015-02-23,Monday,7.596589491145196,53947.18027136761,710150.0,-21.66121954901254,0.0,0.0,0
lightgbm,val,2,7,2015-02-24,Tuesday,5.303280158843053,38160.176645367894,719558.0,-4.041541199279947,0.0,0.0,0
lightgbm,val,2,7,2015-02-25,Wednesday,5.179867260889528,36843.7224439633,711287.0,-7.159646136181262,0.0,0.0,0
lightgbm,val,2,7,2015-02-26,Thursday,5.344338033661977,39822.693537268184,745138.0,6.579501113828162,0.0,0.0,0
lightgbm,val,2,7,2015-02-27,Friday,6.30857097696451,52030.44381819295,824758.0,9.419822172645377,0.0,0.0,0
lightgbm,val,2,7,2015-02-28,Saturday,7.043523613013214,54565.543512888195,774691.0,36.276043792945536,0.0,0.0,0
lightgbm,val,2,7,2015-03-01,Sunday,7.241544551660575,2764.387217150908,38174.0,-4.904676718469686,0.0,0.0,0
lightgbm,val,2,7,2015-03-02,Monday,7.369971958572513,75536.46399724057,1024922.0,25.883577970643195,1.0,0.025500910746812388,0
lightgbm,val,2,7,2015-03-03,Tuesday,6.211350186756284,56715.71432826789,913098.0,19.77004383810212,1.0,0.025500910746812388,0
lightgbm,val,2,7,2015-03-04,Wednesday,4.672534716977694,39769.20456057074,851127.0,-13.4999932806467,1.0,0.025500910746812388,0
lightgbm,val,2,7,2015-03-05,Thursday,4.4908332213331015,38699.44092651251,861743.0,-5.474273186422776,1.0,0.025500910746812388,0
lightgbm,val,2,7,2015-03-06,Friday,3.988696258384597,35421.41768777149,888045.0,-1.2683544889108356,1.0,0.025500910746812388,0
lightgbm,val,2,14,2015-01-31,Saturday,8.872685936530237,67627.07984707727,762194.0,42.86928465903265,0.0,0.0,0
lightgbm,val,2,14,2015-02-01,Sunday,5.573437524620777,2085.301649836864,37415.0,84.77773390130226,0.0,0.0,0
lightgbm,val,2,14,2015-02-02,Monday,7.116086689024913,70770.97650055746,994521.0,-18.963226832767496,1.0,0.18471337579617833,0
lightgbm,val,2,14,2015-02-03,Tuesday,5.251482469061126,47071.87317072817,896354.0,3.904982991672803,1.0,0.18471337579617833,0
lightgbm,val,2,14,2015-02-04,Wednesday,5.2368337684160675,43763.43427758781,835685.0,-9.92966003221703,1.0,0.16393442622950818,0
lightgbm,val,2,14,2015-02-05,Thursday,6.079874158691973,50728.76761536139,834372.0,13.895266320245243,1.0,0.1637852593266606,0
lightgbm,val,2,14,2015-02-06,Friday,4.732406155658361,41271.97662035836,872114.0,15.915202709409373,1.0,0.16454545454545455,0
