artifact_prefix,split,fold,horizon,issue_start,issue_end,target_date,target_day_name,target_month,target_year,open_store_count,open_row_count,target_total_customers,mean_target_customers,total_abs_error,mae,rmse,mean_signed_error,daily_wape,promo_rate_target,schoolholiday_rate_target,stateholiday_rate_target,stateholiday_code,has_promo_heavy_target,has_schoolholiday_signal,has_stateholiday_signal,daily_wape_rank,daily_wape_p90_cutoff,is_top_decile_spike
autogluon,val,2,1,2015-01-17,2015-02-27,2015-02-12,Thursday,2,2015,1099,1099,725171.0,659.8462238398544,52946.254250341124,48.17675545981904,87.60466282665871,-5.164010870248373,7.301209542348097,0.0,0.11464968152866242,0.0,0,0,1,0,3,6.533290890450982,1
autogluon,val,2,1,2015-01-17,2015-02-27,2015-02-17,Tuesday,2,2015,1096,1096,828138.0,755.6003649635037,59998.22974503501,54.74291035130931,90.61690434044642,2.5863824868236134,7.244955520098705,1.0,0.229014598540146,0.0,0,1,1,0,4,6.533290890450982,1
autogluon,val,2,1,2015-01-17,2015-02-27,2015-02-23,Monday,2,2015,1098,1098,710150.0,646.7668488160291,46562.27104778599,42.406439934231315,56.47688286049715,-2.7544676159992774,6.556681130435258,0.0,0.0,0.0,0,0,0,0,5,6.533290890450982,1
autogluon,val,2,1,2015-01-17,2015-02-27,2015-01-30,Friday,1,2015,1099,1099,922326.0,839.2411282984532,58316.63215472455,53.06335955843908,70.88604224283799,5.21010030010186,6.322778730592497,1.0,0.0,0.0,0,1,0,0,6,6.533290890450982,0
autogluon,val,2,1,2015-01-17,2015-02-27,2015-02-14,Saturday,2,2015,1100,1100,737272.0,670.2472727272727,44396.90822125952,40.36082565569047,61.38318655906184,15.77207779723876,6.021781407846699,0.0,0.0,0.0,0,0,0,0,7,6.533290890450982,0
autogluon,val,2,1,2015-01-17,2015-02-27,2015-02-11,Wednesday,2,2015,1100,1100,753603.0,685.0936363636364,44269.99484964023,40.2454498633093,60.35011831097121,12.068867848464462,5.874445145473177,0.0,0.11454545454545455,0.0,0,0,1,0,8,6.533290890450982,0
autogluon,val,2,1,2015-01-17,2015-02-27,2015-02-21,Saturday,2,2015,1098,1098,691483.0,629.7659380692168,40617.983132908324,36.99269866385093,52.350632511783935,2.338988935948848,5.874039294228249,0.0,0.0,0.0,0,0,0,0,9,6.533290890450982,0
autogluon,val,2,1,2015-01-17,2015-02-27,2015-02-02,Monday,2,2015,1099,1099,994521.0,904.9326660600545,58359.02092220601,53.10192986551957,72.38713208881398,9.646662704837615,5.8680531554593625,1.0,0.18471337579617833,0.0,0,1,1,0,10,6.533290890450982,0
autogluon,val,2,1,2015-01-17,2015-02-27,2015-02-27,Friday,2,2015,1098,1098,824758.0,751.1457194899817,48001.196500804086,43.71693670382886,57.8971965546372,-6.250200635520765,5.820034058572828,0.0,0.0,0.0,0,0,0,0,11,6.533290890450982,0
autogluon,val,2,1,2015-01-17,2015-02-27,2015-01-31,Saturday,1,2015,1099,1099,762194.0,693.5341219290264,43197.92618478112,39.306575236379544,53.57843407131864,7.376022743138896,5.667576258115535,0.0,0.0,0.0,0,0,0,0,12,6.533290890450982,0
autogluon,val,2,1,2015-01-17,2015-02-27,2015-01-26,Monday,1,2015,1099,1099,909018.0,827.1319381255687,50706.30649709443,46.13858643957637,58.944415997772836,-1.6064706343505233,5.578141081595132,1.0,0.0,0.0,0,1,0,0,13,6.533290890450982,0
autogluon,val,2,1,2015-01-17,2015-02-27,2015-01-25,Sunday,1,2015,17,17,31891.0,1875.9411764705883,1732.6165350079025,101.9186197063472,129.06915355334712,10.400345415355373,5.432932598563553,0.0,0.0,0.0,0,0,0,0,14,6.533290890450982,0
autogluon,val,2,1,2015-01-17,2015-02-27,2015-02-07,Saturday,2,2015,1100,1100,713890.0,648.9909090909091,36957.00953479479,33.59728139526799,45.76048869103543,0.1509693758459553,5.176849309388673,0.0,0.0,0.0,0,0,0,0,15,6.533290890450982,0
autogluon,val,2,7,2015-01-17,2015-02-27,2015-02-16,Monday,2,2015,1068,1068,874553.0,818.8698501872659,108718.16455597922,101.79603422844497,145.2216859737171,20.402213696357887,12.431283702186056,1.0,0.2350187265917603,0.0,0,1,1,0,1,6.415229309830915,1
autogluon,val,2,7,2015-01-17,2015-02-27,2015-02-17,Tuesday,2,2015,1096,1096,828138.0,755.6003649635037,64322.64362202579,58.68854345075346,94.37153975605499,5.275387782333149,7.76714069660199,1.0,0.229014598540146,0.0,0,1,1,0,2,6.415229309830915,1
autogluon,val,2,7,2015-01-17,2015-02-27,2015-02-12,Thursday,2,2015,1099,1099,725171.0,659.8462238398544,52887.095692967305,48.12292601725869,86.46058700926187,-1.6671355570127355,7.2930516654647395,0.0,0.11464968152866242,0.0,0,0,1,0,3,6.415229309830915,1
autogluon,val,2,7,2015-01-17,2015-02-27,2015-01-24,Saturday,1,2015,1099,1099,633273.0,576.2265696087352,45156.856569009855,41.0890414640672,55.58783903155254,-1.9425915309557162,7.1307092784643995,0.0,0.0,0.0,0,0,0,0,4,6.415229309830915,1
autogluon,val,2,7,2015-01-17,2015-02-27,2015-02-14,Saturday,2,2015,1100,1100,737272.0,670.2472727272727,47414.65390571734,43.1042308233794,66.59015180918244,12.35961346190266,6.431093803334094,0.0,0.0,0.0,0,0,0,0,5,6.415229309830915,1
autogluon,val,2,7,2015-01-17,2015-02-27,2015-02-23,Monday,2,2015,1098,1098,710150.0,646.7668488160291,44543.79563824881,40.56811988911549,53.936967895672346,-3.2764787214025737,6.272448868302304,0.0,0.0,0.0,0,0,0,0,6,6.415229309830915,0
autogluon,val,2,7,2015-01-17,2015-02-27,2015-02-08,Sunday,2,2015,17,17,36064.0,2121.4117647058824,2238.6202386226723,131.6835434483925,169.25870069223956,-47.710945376584796,6.207354255275821,0.0,0.0,0.0,0,0,0,0,7,6.415229309830915,0
autogluon,val,2,7,2015-01-17,2015-02-27,2015-02-11,Wednesday,2,2015,1100,1100,753603.0,685.0936363636364,46442.65386775733,42.22059442523394,63.50780419709398,5.346247129299392,6.162748007605773,0.0,0.11454545454545455,0.0,0,0,1,0,8,6.415229309830915,0
autogluon,val,2,7,2015-01-17,2015-02-27,2015-02-02,Monday,2,2015,1099,1099,994521.0,904.9326660600545,60985.89124096332,55.49216673427053,75.76484041228188,7.891401709846071,6.132187378744472,1.0,0.18471337579617833,0.0,0,1,1,0,9,6.415229309830915,0
autogluon,val,2,7,2015-01-17,2015-02-27,2015-01-30,Friday,1,2015,1099,1099,922326.0,839.2411282984532,55670.276463590875,50.65539259653401,70.30569905982615,5.162520047691751,6.035856786384736,1.0,0.0,0.0,0,1,0,0,10,6.415229309830915,0
autogluon,val,2,7,2015-01-17,2015-02-27,2015-02-07,Saturday,2,2015,1100,1100,713890.0,648.9909090909091,42896.7134356213,38.997012214201185,54.830355493013734,-2.1014822333343006,6.0088687942990235,0.0,0.0,0.0,0,0,0,0,11,6.415229309830915,0
autogluon,val,2,7,2015-01-17,2015-02-27,2015-01-27,Tuesday,1,2015,1099,1099,850506.0,773.8908098271155,48289.480926009106,43.939473090090175,57.903398190131796,4.515322827164169,5.677735480526781,1.0,0.0,0.0,0,1,0,0,12,6.415229309830915,0
autogluon,val,2,7,2015-01-17,2015-02-27,2015-02-27,Friday,2,2015,1098,1098,824758.0,751.1457194899817,46489.80811490291,42.340444549091906,56.50692214779225,-3.6965499592447566,5.636781712320815,0.0,0.0,0.0,0,0,0,0,13,6.415229309830915,0
autogluon,val,2,7,2015-01-17,2015-02-27,2015-03-01,Sunday,3,2015,19,19,38174.0,2009.157894736842,2058.828006129513,108.35936874365859,135.12601287278022,-55.17113092211859,5.393272924318943,0.0,0.0,0.0,0,0,0,0,14,6.415229309830915,0
autogluon,val,2,7,2015-01-17,2015-02-27,2015-01-31,Saturday,1,2015,1099,1099,762194.0,693.5341219290264,40856.22651572702,37.175820305484095,50.881529339062816,4.9736816032863995,5.360344809290945,0.0,0.0,0.0,0,0,0,0,15,6.415229309830915,0
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-16,Monday,2,2015,1068,1068,874553.0,818.8698501872659,110567.6937785036,103.52780316339289,147.9626092941987,18.6858315433024,12.642766507976486,1.0,0.2350187265917603,0.0,0,1,1,0,1,6.921850626743974,1
autogluon,val,2,14,2015-01-17,2015-02-27,2015-03-08,Sunday,3,2015,20,20,37580.0,1879.0,3388.7892396560446,169.43946198280224,214.08569475458216,16.877145755346046,9.017533900095914,0.0,0.0,0.0,0,0,0,0,2,6.921850626743974,1
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-12,Thursday,2,2015,1099,1099,725171.0,659.8462238398544,54727.058185158756,49.79714120578595,91.28818636152346,-4.694398524339315,7.546779750591067,0.0,0.11464968152866242,0.0,0,0,1,0,3,6.921850626743974,1
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-17,Tuesday,2,2015,1096,1096,828138.0,755.6003649635037,60606.91327260995,55.29827853340324,90.49250411512291,1.818013789664734,7.3184557733867965,1.0,0.229014598540146,0.0,0,1,1,0,4,6.921850626743974,1
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-23,Monday,2,2015,1098,1098,710150.0,646.7668488160291,49395.67580338754,44.98695428359521,60.056915332862914,-7.751085971440861,6.955667929787726,0.0,0.0,0.0,0,0,0,0,5,6.921850626743974,1
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-14,Saturday,2,2015,1100,1100,737272.0,670.2472727272727,48788.936994337295,44.353579085761176,67.84461177039539,12.732320277228542,6.617494899350213,0.0,0.0,0.0,0,0,0,0,6,6.921850626743974,0
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-11,Wednesday,2,2015,1100,1100,753603.0,685.0936363636364,46679.271559498324,42.435701417725745,62.95922963556671,7.385821640395874,6.194146196272881,0.0,0.11454545454545455,0.0,0,0,1,0,7,6.921850626743974,0
autogluon,val,2,14,2015-01-17,2015-02-27,2015-01-31,Saturday,1,2015,1099,1099,762194.0,693.5341219290264,45106.27105939949,41.043012792902175,57.18302181142859,9.501149435863468,5.917951474217784,0.0,0.0,0.0,0,0,0,0,8,6.921850626743974,0
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-21,Saturday,2,2015,1098,1098,691483.0,629.7659380692168,40178.41028162231,36.5923590907307,54.38109016646136,-0.6707676729843044,5.810469712432888,0.0,0.0,0.0,0,0,0,0,9,6.921850626743974,0
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-02,Monday,2,2015,1099,1099,994521.0,904.9326660600545,57144.92920174231,51.99720582506124,70.43916968456004,2.3584175255929223,5.745975117844903,1.0,0.18471337579617833,0.0,0,1,1,0,10,6.921850626743974,0
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-27,Friday,2,2015,1098,1098,824758.0,751.1457194899817,45326.848084349185,41.28128240833259,56.010669273687206,0.5262147588611402,5.495775498309709,0.0,0.0,0.0,0,0,0,0,11,6.921850626743974,0
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-24,Tuesday,2,2015,1098,1098,719558.0,655.3351548269582,37928.98188415654,34.54369934804785,45.53853041901511,-3.107401919506339,5.271150051025288,0.0,0.0,0.0,0,0,0,0,12,6.921850626743974,0
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-08,Sunday,2,2015,17,17,36064.0,2121.4117647058824,1896.5418804680558,111.56128708635622,161.143293103709,11.53802446059562,5.258822871750376,0.0,0.0,0.0,0,0,0,0,13,6.921850626743974,0
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-15,Sunday,2,2015,18,18,38100.0,2116.6666666666665,1941.5483882760823,107.86379934867124,178.29696146140958,33.84514177311988,5.0959275282836805,0.0,0.0,0.0,0,0,0,0,14,6.921850626743974,0
autogluon,val,2,14,2015-01-17,2015-02-27,2015-02-09,Monday,2,2015,1100,1100,761142.0,691.9472727272728,38409.98988503896,34.91817262276269,49.593001040985946,4.883161044116299,5.046363212782761,0.0,0.11454545454545455,0.0,0,0,1,0,15,6.921850626743974,0
autogluon,val,3,1,2015-03-28,2015-05-08,2015-03-29,Sunday,3,2015,32,32,37299.0,1165.59375,2758.963631002304,86.217613468822,119.3907752118032,-58.18693356319246,7.396883645680323,0.0,0.03125,0.0,0,0,1,0,1,6.09420949229769,1
autogluon,val,3,1,2015-03-28,2015-05-08,2015-04-05,Sunday,4,2015,32,32,36928.0,1154.0,2676.484446308288,83.640138947134,116.19095377093778,11.46206476741427,7.247845662663259,0.0,0.125,0.0,0,0,1,0,2,6.09420949229769,1
autogluon,val,3,1,2015-03-28,2015-05-08,2015-03-31,Tuesday,3,2015,1100,1100,954875.0,868.0681818181819,65254.51668919348,59.3222878992668,82.39740677216858,4.633229217100441,6.833828164858592,1.0,0.7563636363636363,0.0,0,1,1,0,3,6.09420949229769,1
autogluon,val,3,1,2015-03-28,2015-05-08,2015-05-09,Saturday,5,2015,1099,1099,769712.0,700.3748862602366,47206.93242291516,42.95444260501834,62.35065663322147,4.462022890723423,6.133064369909156,0.0,0.0,0.0,0,0,0,0,4,6.09420949229769,1
autogluon,val,3,1,2015-03-28,2015-05-08,2015-04-02,Thursday,4,2015,1100,1100,1104713.0,1004.2845454545454,67498.96488922181,61.362695353838006,82.5171280557606,10.128869692720205,6.110090574585599,1.0,0.9745454545454545,0.0,0,1,1,0,5,6.09420949229769,1
autogluon,val,3,1,2015-03-28,2015-05-08,2015-04-04,Saturday,4,2015,1100,1100,972497.0,884.0881818181819,57876.01704695328,52.61456095177571,76.0856494393622,4.226271359608311,5.951279751706513,0.0,0.12,0.0,0,0,1,0,6,6.09420949229769,0
autogluon,val,3,1,2015-03-28,2015-05-08,2015-04-25,Saturday,4,2015,1100,1100,687569.0,625.0627272727273,40813.167783782425,37.10287980343857,51.08513261554297,-1.0827941552452138,5.935865023551443,0.0,0.0,0.0,0,0,0,0,7,6.09420949229769,0
autogluon,val,3,1,2015-03-28,2015-05-08,2015-04-30,Thursday,4,2015,1100,1100,1099220.0,999.290909090909,61614.22758527566,56.012934168432416,77.10308347170698,11.344907967746375,5.605268061468647,1.0,0.0,0.0,0,1,0,0,8,6.09420949229769,0
autogluon,val,3,1,2015-03-28,2015-05-08,2015-05-01,Friday,5,2015,20,20,42819.0,2140.95,2381.0928772198577,119.05464386099288,158.2196470121221,79.16386502321977,5.5608325211234675,1.0,0.0,1.0,a,1,0,1,9,6.09420949229769,0
autogluon,val,3,1,2015-03-28,2015-05-08,2015-04-11,Saturday,4,2015,1100,1100,701529.0,637.7536363636364,38471.250671381706,34.97386424671064,47.628568061651556,0.23440932542940263,5.4839145169168635,0.0,0.0,0.0,0,0,0,0,10,6.09420949229769,0
autogluon,val,3,1,2015-03-28,2015-05-08,2015-04-18,Saturday,4,2015,1100,1100,719479.0,654.0718181818182,38772.67534936883,35.24788668124439,49.42622473796383,3.9431304220464973,5.388993333977619,0.0,0.0,0.0,0,0,0,0,11,6.09420949229769,0
autogluon,val,3,1,2015-03-28,2015-05-08,2015-05-02,Saturday,5,2015,1100,1100,903634.0,821.4854545454546,48053.63731816662,43.68512483469693,64.51006155810924,8.106405929702817,5.317820856471384,0.0,0.0,0.0,0,0,0,0,12,6.09420949229769,0
autogluon,val,3,1,2015-03-28,2015-05-08,2015-03-30,Monday,3,2015,1100,1100,1050299.0,954.8172727272728,55263.006142012615,50.23909649273874,65.58997300581845,-4.788263301685627,5.261645126008176,1.0,0.7563636363636363,0.0,0,1,1,0,13,6.09420949229769,0
autogluon,val,3,1,2015-03-28,2015-05-08,2015-04-01,Wednesday,4,2015,1100,1100,1018920.0,926.290909090909,53525.46578591824,48.65951435083476,64.18856833536054,9.432142181470667,5.253156850971444,1.0,0.86,0.0,0,1,1,0,14,6.09420949229769,0
autogluon,val,3,1,2015-03-28,2015-05-08,2015-04-28,Tuesday,4,2015,1099,1099,897471.0,816.6251137397634,45676.19156404797,41.56159377984347,58.51930581983003,-4.994538714568052,5.0894337047155815,1.0,0.0,0.0,0,1,0,0,15,6.09420949229769,0
autogluon,val,3,7,2015-03-28,2015-05-08,2015-04-04,Saturday,4,2015,1100,1100,972497.0,884.0881818181819,75944.89095149368,69.04080995590334,103.71299178385422,15.084215897756449,7.8092673757856,0.0,0.12,0.0,0,0,1,0,1,5.58818881315542,1
autogluon,val,3,7,2015-03-28,2015-05-08,2015-04-05,Sunday,4,2015,32,32,36928.0,1154.0,2530.5283457390697,79.07901080434593,118.03849134215959,4.1307361394341715,6.852600589631362,0.0,0.125,0.0,0,0,1,0,2,5.58818881315542,1
autogluon,val,3,7,2015-03-28,2015-05-08,2015-05-02,Saturday,5,2015,1100,1100,903634.0,821.4854545454546,51289.36939306922,46.62669944824474,69.32504698973081,16.769699838891402,5.675900795351793,0.0,0.0,0.0,0,0,0,0,3,5.58818881315542,1
autogluon,val,3,7,2015-03-28,2015-05-08,2015-04-21,Tuesday,4,2015,1100,1100,730280.0,663.8909090909091,41138.19182339155,37.398356203083225,53.90239761556877,-2.0129036345297577,5.6332080603866395,0.0,0.0,0.0,0,0,0,0,4,5.58818881315542,1
autogluon,val,3,7,2015-03-28,2015-05-08,2015-04-30,Thursday,4,2015,1100,1100,1099220.0,999.290909090909,61452.08640756165,55.86553309778331,77.95843739980832,14.8134230457906,5.5905174949110865,1.0,0.0,0.0,0,1,0,0,5,5.58818881315542,1
autogluon,val,3,7,2015-03-28,2015-05-08,2015-04-18,Saturday,4,2015,1100,1100,719479.0,654.0718181818182,40055.055605122834,36.41368691374803,52.395401950931515,-5.054721963283001,5.5672306773544245,0.0,0.0,0.0,0,0,0,0,6,5.58818881315542,0
autogluon,val,3,7,2015-03-28,2015-05-08,2015-04-28,Tuesday,4,2015,1099,1099,897471.0,816.6251137397634,49283.514122995795,44.84396189535559,61.62974366684803,-3.1731335669507,5.491376782424813,1.0,0.0,0.0,0,1,0,0,7,5.58818881315542,0
autogluon,val,3,7,2015-03-28,2015-05-08,2015-05-14,Thursday,5,2015,32,32,47393.0,1481.03125,2584.539885060004,80.76687140812513,123.73457558370382,47.278072485618026,5.453421148819455,0.0,0.03125,1.0,a,0,1,1,8,5.58818881315542,0
autogluon,val,3,7,2015-03-28,2015-05-08,2015-04-25,Saturday,4,2015,1100,1100,687569.0,625.0627272727273,37288.45572753448,33.898596115940435,48.31458086061872,0.7335749890715473,5.423231083358104,0.0,0.0,0.0,0,0,0,0,9,5.58818881315542,0
autogluon,val,3,7,2015-03-28,2015-05-08,2015-04-11,Saturday,4,2015,1100,1100,701529.0,637.7536363636364,37590.42094761677,34.17310995237888,46.22219083955372,0.2979653944808319,5.358355955009239,0.0,0.0,0.0,0,0,0,0,10,5.58818881315542,0
autogluon,val,3,7,2015-03-28,2015-05-08,2015-05-15,Friday,5,2015,1100,1100,926382.0,842.1654545454545,49587.1270210761,45.07920638279646,66.27398698527904,0.634244106615258,5.352773156330336,0.0,0.38,0.0,0,0,1,0,11,5.58818881315542,0
autogluon,val,3,7,2015-03-28,2015-05-08,2015-04-19,Sunday,4,2015,32,32,42188.0,1318.375,2257.5446513755855,70.54827035548705,113.32004135370035,38.428377447766195,5.351153530329918,0.0,0.0,0.0,0,0,0,0,12,5.58818881315542,0
autogluon,val,3,7,2015-03-28,2015-05-08,2015-05-09,Saturday,5,2015,1099,1099,769712.0,700.3748862602366,41143.16987747252,37.43691526612604,57.84937714244055,0.6260974498948458,5.345268084357854,0.0,0.0,0.0,0,0,0,0,13,5.58818881315542,0
autogluon,val,3,7,2015-03-28,2015-05-08,2015-04-22,Wednesday,4,2015,1100,1100,712089.0,647.3536363636364,36275.22726059494,32.97747932781358,51.79624075025734,1.6618245326559447,5.094198514595077,0.0,0.0,0.0,0,0,0,0,14,5.58818881315542,0
autogluon,val,3,7,2015-03-28,2015-05-08,2015-04-23,Thursday,4,2015,1100,1100,724445.0,658.5863636363637,36422.38005954072,33.11125459958247,50.76585604330545,-0.9769009718459715,5.027625293782236,0.0,0.0,0.0,0,0,0,0,15,5.58818881315542,0
autogluon,val,3,14,2015-03-28,2015-05-08,2015-05-14,Thursday,5,2015,32,32,47393.0,1481.03125,3130.1184530412384,97.8162016575387,126.20125078876968,51.18461407905636,6.604600791343105,0.0,0.03125,1.0,a,0,1,1,1,5.643890229121968,1
autogluon,val,3,14,2015-03-28,2015-05-08,2015-05-15,Friday,5,2015,1100,1100,926382.0,842.1654545454545,54595.41445861161,49.63219496237419,77.5285400946273,12.256112403605165,5.893401907486502,0.0,0.38,0.0,0,0,1,0,2,5.643890229121968,1
autogluon,val,3,14,2015-03-28,2015-05-08,2015-05-09,Saturday,5,2015,1099,1099,769712.0,700.3748862602366,43812.702031565364,39.86597091134246,61.567070451508755,10.559481572016658,5.6920902924165615,0.0,0.0,0.0,0,0,0,0,3,5.643890229121968,1
autogluon,val,3,14,2015-03-28,2015-05-08,2015-04-25,Saturday,4,2015,1100,1100,687569.0,625.0627272727273,39008.825898381816,35.46256899852892,50.23423955319013,-5.295980220430019,5.6734416325316905,0.0,0.0,0.0,0,0,0,0,4,5.643890229121968,1
autogluon,val,3,14,2015-03-28,2015-05-08,2015-04-11,Saturday,4,2015,1100,1100,701529.0,637.7536363636364,39742.65998833427,36.1296908984857,52.19589923505286,-4.045515452643136,5.665148552423958,0.0,0.0,0.0,0,0,0,0,5,5.643890229121968,1
autogluon,val,3,14,2015-03-28,2015-05-08,2015-04-28,Tuesday,4,2015,1099,1099,897471.0,816.6251137397634,48935.19249770886,44.52701774131834,60.84100526695146,-7.027031996475388,5.452565319404065,1.0,0.0,0.0,0,1,0,0,6,5.643890229121968,0
autogluon,val,3,14,2015-03-28,2015-05-08,2015-05-01,Friday,5,2015,20,20,42819.0,2140.95,2314.0720740795114,115.70360370397557,172.0430826868758,51.70026049973622,5.404311343281046,1.0,0.0,1.0,a,1,0,1,7,5.643890229121968,0
autogluon,val,3,14,2015-03-28,2015-05-08,2015-04-30,Thursday,4,2015,1100,1100,1099220.0,999.290909090909,58693.67139322737,53.35788308475215,75.51000616916365,14.730850908652496,5.339574552248629,1.0,0.0,0.0,0,1,0,0,8,5.643890229121968,0
autogluon,val,3,14,2015-03-28,2015-05-08,2015-04-19,Sunday,4,2015,32,32,42188.0,1318.375,2227.0394063597423,69.59498144874195,106.5442448898367,52.080716945243466,5.27884565838566,0.0,0.0,0.0,0,0,0,0,9,5.643890229121968,0
autogluon,val,3,14,2015-03-28,2015-05-08,2015-05-02,Saturday,5,2015,1100,1100,903634.0,821.4854545454546,47538.17919491056,43.216526540827786,64.3622102012049,10.240816629720559,5.260778057809972,0.0,0.0,0.0,0,0,0,0,10,5.643890229121968,0
autogluon,val,3,14,2015-03-28,2015-05-08,2015-04-15,Wednesday,4,2015,1098,1098,825673.0,751.9790528233151,42994.23191981741,39.15685967196485,59.278182149884934,-13.427280313969923,5.207174259036859,1.0,0.10382513661202186,0.0,0,1,1,0,11,5.643890229121968,0
autogluon,val,3,14,2015-03-28,2015-05-08,2015-05-16,Saturday,5,2015,1100,1100,700918.0,637.1981818181819,35885.11316519679,32.6228301501789,47.05710912948364,-0.13258321581746765,5.119730576928655,0.0,0.0,0.0,0,0,0,0,12,5.643890229121968,0
autogluon,val,3,14,2015-03-28,2015-05-08,2015-04-26,Sunday,4,2015,32,32,40302.0,1259.4375,2053.1071353546113,64.1595979798316,90.31126607918735,56.420857286531245,5.094305829374749,0.0,0.0,0.0,0,0,0,0,13,5.643890229121968,0
autogluon,val,3,14,2015-03-28,2015-05-08,2015-05-13,Wednesday,5,2015,1099,1099,912409.0,830.2174704276615,46396.28761170207,42.216822212649745,57.04659732997889,15.20142195001789,5.085031779794157,0.0,0.025477707006369428,0.0,0,0,1,0,14,5.643890229121968,0
autogluon,val,3,14,2015-03-28,2015-05-08,2015-05-03,Sunday,5,2015,33,33,42447.0,1286.2727272727273,2144.4424907964767,64.98310578171142,101.03081670842835,12.327025214214517,5.0520472372522836,0.0,0.0,0.0,0,0,0,0,15,5.643890229121968,0
